,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
1186,droplet,3m,30m,male,Ambp,-2.211756467819214,3.8134894566610456e-05,8.23222944745794e-06,0.0003343252174090594,3.689278353700604e-27
769,droplet,3m,24m,male,Pkd2,-2.211777448654175,4.881707354797982e-05,1.0538051355979405e-05,0.00012314283230807632,2.5269376002532514e-176
768,droplet,3m,24m,male,Prlr,-2.2118794918060303,1.105252158595249e-05,2.385718516961788e-06,7.749965152470395e-05,3.391426410082888e-09
133,facs,3m,24m,male,Epb4.1l3,-2.2123923301696777,6.0666996432701126e-05,1.309049275732832e-05,0.00022263861319515854,6.338655253041054e-146
662,droplet,3m,18m,male,Phtf2,-2.2124040126800537,1.4872744031890761e-05,3.209157512173988e-06,6.324108107946813e-05,5.214013206333053e-21
122,facs,3m,18m,male,Dip2a,-2.2124574184417725,1.9262535715824924e-05,4.1562088881619275e-06,8.97976424312219e-05,6.097729800706005e-31
1184,droplet,3m,30m,male,Nuak1,-2.212822675704956,1.0866559932765085e-05,2.344044787605526e-06,5.569022323470563e-05,3.1945682704883546e-10
1183,droplet,3m,30m,male,Thop1,-2.213117837905884,3.3451160561526194e-05,7.214334800664801e-06,9.05530177988112e-05,1.542563144949366e-103
661,droplet,3m,18m,female,Rab25,-2.215876579284668,5.934823275310919e-05,1.2775045433954801e-05,0.00023991351190488786,4.517914701200332e-127
1181,droplet,3m,30m,male,Bok,-2.2162487506866455,5.391431477619335e-05,1.160236934083514e-05,0.00011745547817554325,5.0746865964555594e-226
132,facs,3m,24m,male,Col5a2,-2.216913938522339,6.316766666714102e-05,1.3587427929451223e-05,0.0002144788159057498,4.637831238716051e-165
131,facs,3m,24m,male,Myb,-2.2177395820617676,3.077982546528801e-05,6.616981409024447e-06,0.00014769492554478347,8.846252637835428e-61
130,facs,3m,24m,male,Sept8,-2.217927932739258,6.305838178377599e-05,1.3554390534409322e-05,0.00023545982548967004,4.459942782791772e-134
1180,droplet,3m,30m,male,Slit2,-2.218763589859009,1.1800885658885818e-05,2.535128942326992e-06,6.294959894148633e-05,3.832346111345205e-12
767,droplet,3m,24m,male,Klhdc8b,-2.220262050628662,1.7186368495458737e-05,3.6882347558275796e-06,7.547677523689345e-05,2.033539089170246e-27
129,facs,3m,24m,male,Mfsd2a,-2.2206873893737793,3.1123807275434956e-05,6.677273631794378e-06,0.00020063122792635113,1.8294636315963728e-41
660,droplet,3m,18m,male,Prrx1,-2.2208139896392822,7.209131581475958e-05,1.5465049727936275e-05,0.0001954258041223511,5.090673241882448e-232
1179,droplet,3m,30m,male,Gm12824,-2.2212817668914795,4.8313500883523375e-05,1.0360865417169407e-05,0.00012731924653053284,6.058400513784514e-170
1178,droplet,3m,30m,male,Mpped2,-2.2212934494018555,2.2058424292481504e-05,4.7304069994424935e-06,9.781699918676168e-05,3.80343180692826e-41
1177,droplet,3m,30m,male,Mapkbp1,-2.2218070030212402,1.0363796718593221e-05,2.2217143396119354e-06,4.7351259127026424e-05,1.7248161573317448e-09
659,droplet,3m,18m,male,Apom,-2.22283673286438,1.8093098333338276e-05,3.875898073602002e-06,0.00012441798753570765,4.109381973263339e-21
766,droplet,3m,24m,male,Glis2,-2.223726511001587,1.9475313820294105e-05,4.169423846178688e-06,7.193203782662749e-05,7.91693305720083e-37
658,droplet,3m,18m,male,Dact3,-2.223867177963257,1.3431268598651513e-05,2.875187647077837e-06,6.0213056713109836e-05,8.66336210448483e-17
121,facs,3m,18m,female,Dbpht2,-2.224030017852783,3.055575143662281e-05,6.540231879625935e-06,0.00028784736059606075,3.245412561144004e-17
120,facs,3m,18m,male,Olig1,-2.2245662212371826,0.00012024779425701126,2.5728588298079558e-05,0.000594956916756928,1.145304297063989e-85
1176,droplet,3m,30m,male,Lmna,-2.2250750064849854,0.0006578443571925163,0.0001407047820976004,0.0007167663425207138,0.0
1175,droplet,3m,30m,male,Meis1,-2.2254226207733154,2.0015342670376413e-05,4.280002485756995e-06,7.05649217707105e-05,1.228876737055575e-39
657,droplet,3m,18m,female,Sult2b1,-2.2258708477020264,1.2075037375325337e-05,2.5812762487475993e-06,7.368173100985587e-05,4.000135916008565e-12
119,facs,3m,18m,male,Hist1h2ab,-2.2259225845336914,1.8630906197358854e-05,3.982579528383212e-06,0.00012208429689053446,5.2437827490264706e-21
765,droplet,3m,24m,male,Pecr,-2.226027488708496,3.1228046282194555e-05,6.67488393446547e-06,0.00015085023187566549,8.033656027062039e-60
1174,droplet,3m,30m,male,Numbl,-2.2267282009124756,1.6540025171707384e-05,3.5336547625774983e-06,6.314275378827006e-05,2.886590351723455e-27
508,droplet,24m,30m,male,Csf3,-2.227278470993042,2.5842969989753328e-05,5.5190557759488e-06,0.0005364114767871797,5.344701069971152e-06
1173,droplet,3m,30m,male,Efemp2,-2.227363109588623,5.425091876531951e-05,1.1585210813791491e-05,0.00012957054423168302,1.893378038849789e-213
1171,droplet,3m,30m,male,Loxl1,-2.227848529815674,9.573445277055725e-05,2.0437088096514344e-05,0.00026530821924097836,1.5249924084654877e-270
1169,droplet,3m,30m,male,Fbn1,-2.2281291484832764,0.00010789717634906992,2.302906614204403e-05,0.0002620499290060252,0.0
652,droplet,3m,18m,male,Cd79a,-2.2291300296783447,0.00029077217914164066,6.201801443239674e-05,0.0010443928185850382,3.845239943068099e-185
1168,droplet,3m,30m,male,Ust,-2.2296245098114014,1.0035513696493581e-05,2.1397133878053864e-06,5.0610342441359535e-05,1.4847935406760948e-08
764,droplet,3m,24m,male,Klra9,-2.229884386062622,1.758479447744321e-05,3.7486524888663553e-06,0.00019213053747080266,1.6461808641333105e-11
763,droplet,3m,24m,male,Ncr1,-2.230025291442871,2.0353496438474394e-05,4.338448889029678e-06,0.0001795395219232887,7.062476737488915e-18
762,droplet,3m,24m,male,Ppic,-2.230128288269043,0.00020962646522093564,4.4679734855890274e-05,0.000384664221201092,0.0
118,facs,3m,18m,male,Asb5,-2.230682373046875,3.0551833333447576e-05,6.5093090597656555e-06,0.00037200827500782907,2.288250530970331e-13
761,droplet,3m,24m,male,Ces1d,-2.2316293716430664,8.416596392635256e-05,1.7920456230058335e-05,0.00028585753170773387,2.2787698976220653e-184
117,facs,3m,18m,male,Fam171b,-2.231682777404785,2.4034474336076528e-05,5.117185082781361e-06,0.00011621803423622623,5.477556580869566e-41
1166,droplet,3m,30m,male,B9d1,-2.2320287227630615,2.7312007659929805e-05,5.813611096527893e-06,7.157953950809315e-05,1.8766836368723556e-76
651,droplet,3m,18m,male,Bmp5,-2.233222246170044,1.458919359720312e-05,3.102875325566856e-06,6.535570719279349e-05,7.0938707916813e-20
760,droplet,3m,24m,male,Neo1,-2.2334580421447754,3.0741794034838676e-05,6.537192803079961e-06,8.349977724719793e-05,1.0025823216870263e-90
116,facs,3m,18m,male,Gjb6,-2.2335798740386963,2.0119769033044577e-05,4.2780748117365874e-06,0.00020600038988050073,4.799370963815338e-14
1163,droplet,3m,30m,male,Afap1l2,-2.233597993850708,8.658305887365714e-06,1.8409955373499542e-06,3.868409839924425e-05,6.902263923773222e-06
649,droplet,3m,18m,female,Fam110c,-2.233621120452881,9.258823411073536e-06,1.9686506220750744e-06,5.0068916607415304e-05,9.03323176196848e-07
1162,droplet,3m,30m,male,Epn3,-2.233942985534668,1.1021197678928729e-05,2.3428519853041507e-06,4.214654472889379e-05,1.6152960498008447e-11
648,droplet,3m,18m,male,5430407P10Rik,-2.2341318130493164,3.463105167611502e-05,7.360799372690963e-06,0.00010057570034405217,4.281984762288569e-103
1161,droplet,3m,30m,male,Adamts2,-2.234682321548462,3.33149146172218e-05,7.078353519318625e-06,0.00011752013233490288,1.6255724598622426e-85
128,facs,3m,24m,male,Col6a2,-2.2360684871673584,0.0002296767197549343,4.875209560850635e-05,0.00076083600288257,7.484986899906546e-268
759,droplet,3m,24m,male,Clmn,-2.237274646759033,1.574419547978323e-05,3.3391324905096553e-06,6.3952429627534e-05,2.7113519687832933e-24
138,droplet,3m,21m,female,Cyp2c70,-2.2376222610473633,1.950330079125706e-05,4.135391463933047e-06,0.00014945420844014734,1.161387890259697e-21
137,droplet,3m,21m,female,Akr1c6,-2.238565683364868,2.8712434868793935e-05,6.084075266699074e-06,0.0002286541130160913,1.13833583616702e-28
1160,droplet,3m,30m,male,Fkbp7,-2.2392895221710205,7.763304893160239e-05,1.6441947082057595e-05,0.00017899207887239754,1.156449584e-314
758,droplet,3m,24m,male,Ccdc80,-2.2398784160614014,0.00016292958753183484,3.4492873965064064e-05,0.0004090073052793741,0.0
507,droplet,24m,30m,male,Ppp1r13l,-2.239959955215454,8.649145456729457e-06,1.8309557390239206e-06,3.5829547414323315e-05,3.231805756007806e-06
506,droplet,24m,30m,male,Tnfaip6,-2.2409448623657227,0.00032684564939700067,6.914346158737317e-05,0.0017512922640889883,3.4403721969364575e-152
646,droplet,3m,18m,male,Nuak1,-2.241236925125122,1.0866559932765085e-05,2.298330173289287e-06,5.569022323470563e-05,3.5333746288146603e-10
757,droplet,3m,24m,male,Fndc3b,-2.241377830505371,7.958048809086904e-05,1.6830017557367682e-05,0.00016281387070193887,0.0
645,droplet,3m,18m,male,Pdzrn3,-2.2416183948516846,2.389268047409132e-05,5.0520825425337534e-06,8.577710104873404e-05,6.643095126293317e-52
644,droplet,3m,18m,male,Ctgf,-2.2422049045562744,0.00016233575297519565,3.4311779018025845e-05,0.0004946175613440573,6.410462468407322e-234
35,facs,18m,24m,male,Plp1,-2.2423932552337646,0.00037570236600004137,7.93992294347845e-05,0.003807599889114499,6.6787773674261154e-15
34,facs,18m,24m,male,Mobp,-2.2429468631744385,0.00012373170466162264,2.6138861358049326e-05,0.0017123117577284575,1.52324516801201e-06
1158,droplet,3m,30m,male,Chst11,-2.244215965270996,2.947251959994901e-05,6.220723207661649e-06,9.835583477979526e-05,1.1063946726284598e-76
1157,droplet,3m,30m,male,Egfl6,-2.244513511657715,1.140202130045509e-05,2.4061118892859668e-06,5.4798223573016e-05,1.2569559871129021e-11
503,droplet,24m,30m,male,Irf6,-2.2463269233703613,2.3764265279169194e-05,5.008555945096305e-06,7.3219183832407e-05,2.7337523705449807e-62
641,droplet,3m,18m,male,Phxr4,-2.246382236480713,4.5834178308723494e-05,9.659641364123672e-06,0.00013712813961319625,1.5607324810246485e-141
1155,droplet,3m,30m,male,Ly6d,-2.2481093406677246,0.0012620289344340563,0.0002656568249221891,0.0025444841012358665,0.0
1154,droplet,3m,30m,male,Pbx1,-2.2488632202148438,0.00013012680574320257,2.7377353035262786e-05,0.000247383548412472,0.0
755,droplet,3m,24m,male,Cobl,-2.2494490146636963,8.989943125925492e-06,1.89062382105476e-06,4.191378684481606e-05,1.3576819609017506e-06
113,facs,3m,18m,male,Adora1,-2.2501919269561768,1.6154794138856232e-05,3.3956748666241765e-06,0.0001272598747164011,1.7545312080888377e-16
1152,droplet,3m,30m,male,Ptpn13,-2.2507376670837402,2.1065618057036772e-05,4.426236500876257e-06,5.8400692068971694e-05,1.0065924787150512e-47
640,droplet,3m,18m,male,Sema3d,-2.2513267993927,9.469812539464328e-06,1.9889521354343742e-06,5.655794666381553e-05,6.470506026944547e-07
754,droplet,3m,24m,male,Bnc2,-2.251725912094116,1.140857239079196e-05,2.3954887637955835e-06,5.569248241954483e-05,9.608218270086534e-12
136,droplet,3m,21m,female,Hist1h2ab,-2.2517905235290527,9.011951988213696e-06,1.8921788296211162e-06,6.362497515510768e-05,7.508347675446026e-06
112,facs,3m,18m,male,Hhip,-2.2520945072174072,2.3173633962869644e-05,4.86458793602651e-06,0.0003187906404491514,2.7289071173846283e-10
1150,droplet,3m,30m,male,Npy1r,-2.2524006366729736,1.010714731819462e-05,2.1212324554653605e-06,7.054772140691057e-05,1.2277166140451705e-07
1149,droplet,3m,30m,male,Gm13889,-2.2525484561920166,8.946096204454079e-05,1.8773655028780922e-05,0.00044898141641169786,1.0959250867149448e-90
1148,droplet,3m,30m,male,Wfdc1,-2.2529618740081787,2.2403852199204266e-05,4.700169938587351e-06,9.116904402617365e-05,2.3402826658664627e-44
501,droplet,24m,30m,male,Wnt4,-2.2535924911499023,2.100689016515389e-05,4.4051712393411435e-06,7.734801329206675e-05,4.953582730711015e-47
1147,droplet,3m,30m,male,Fosb,-2.254016160964966,0.0006546054501086473,0.00013723128358833492,0.001069209654815495,0.0
135,droplet,3m,21m,female,Aldh3a1,-2.2543516159057617,4.5012398913968354e-05,9.434190360479988e-06,0.0003298744559288025,9.057524805825292e-45
1146,droplet,3m,30m,male,Cdon,-2.2544820308685303,1.9140896256431006e-05,4.011395503766835e-06,7.880455086706206e-05,1.1585544207455002e-34
1145,droplet,3m,30m,male,Ngef,-2.2547428607940674,1.3553474673244637e-05,2.8399147140589776e-06,4.633186472347006e-05,5.045005530628144e-19
639,droplet,3m,18m,male,Hbegf,-2.255131244659424,0.0003441640001256019,7.209469185909256e-05,0.0007716710097156465,0.0
33,facs,18m,24m,male,Orm1,-2.256061553955078,4.257713953847997e-05,8.913211786421016e-06,0.0003245105326641351,1.4445645670362262e-25
111,facs,3m,18m,male,Slc24a2,-2.256772994995117,2.6268977308063768e-05,5.496506219060393e-06,0.00015647774853277951,2.10969443264969e-38
110,facs,3m,18m,male,Chrdl1,-2.257333755493164,2.427364233881235e-05,5.077030436950736e-06,0.00020437833154574037,3.0784002168861568e-24
638,droplet,3m,18m,male,Hs3st3b1,-2.258692502975464,1.3309809219208546e-05,2.7812341159005882e-06,5.968215918983333e-05,7.629378834846283e-17
1143,droplet,3m,30m,male,Htra1,-2.2593164443969727,0.00011548419570317492,2.4121287424350157e-05,0.0003417998959776014,3.737688112246727e-272
751,droplet,3m,24m,male,Mylk,-2.260089159011841,8.06474854471162e-05,1.6835892893141136e-05,0.00029633313533850014,1.166123953965118e-157
127,facs,3m,24m,male,Fgfr2,-2.261462688446045,4.41552656411659e-05,9.209040399582591e-06,0.00014755988377146423,1.3706725624900457e-128
126,facs,3m,24m,male,Pdk4,-2.2640867233276367,1.2883664567198139e-05,2.6821389838005416e-06,8.84355467860587e-05,3.3573926448963203e-13
1137,droplet,3m,30m,male,Foxc1,-2.2653379440307617,2.716704511840362e-05,5.65077107239631e-06,9.586316446075216e-05,1.2946613128876602e-65
1136,droplet,3m,30m,male,Olfml1,-2.266207218170166,1.3357917850953527e-05,2.7767850951931905e-06,6.311949255177751e-05,6.655124155285299e-17
747,droplet,3m,24m,male,Tmem98,-2.268990993499756,1.446101759938756e-05,3.000298193001072e-06,5.777189289801754e-05,6.3447894716683025e-21
1135,droplet,3m,30m,male,Maged2,-2.271003246307373,5.3083222155692056e-05,1.0998086509061977e-05,0.00013700616545975208,8.366217006815093e-197
125,facs,3m,24m,male,Aqp4,-2.272380828857422,2.216596476500854e-05,4.588088813761715e-06,0.00019840874301735312,4.809320542245274e-21
32,facs,18m,24m,male,Dntt,-2.2726285457611084,0.00015154086577240378,3.1361756555270404e-05,0.0010039831977337599,4.6578438036261846e-40
1133,droplet,3m,30m,male,Cpxm2,-2.2734339237213135,3.890057996613905e-05,8.046077709877864e-06,0.00014828742132522166,6.434664420943953e-91
30,facs,18m,24m,male,Slco1a4,-2.273740291595459,1.905779936350882e-05,3.941020167985698e-06,0.00016606632561888546,8.979499224581568e-13
633,droplet,3m,18m,male,Ncr1,-2.2751705646514893,2.0353496438474394e-05,4.204790911899181e-06,0.0001795395219232887,1.4307974710853444e-17
745,droplet,3m,24m,male,Snai2,-2.2758941650390625,2.0185774701531045e-05,4.16805005443166e-06,7.543551328126341e-05,5.832792577999678e-40
743,droplet,3m,24m,male,Angpt1,-2.278162956237793,1.2989406968699768e-05,2.6778966457641218e-06,7.054735033307225e-05,4.476008709489994e-15
631,droplet,3m,18m,male,Nr4a2,-2.2788889408111572,9.580632467987016e-05,1.97415029106196e-05,0.000228054283070378,0.0
109,facs,3m,18m,male,Matn2,-2.2794063091278076,6.093651245464571e-05,1.2551854524645023e-05,0.0002755989844445139,1.133343003499291e-110
630,droplet,3m,18m,male,Ppp1r14a,-2.2800121307373047,8.751634595682845e-05,1.8019263734458946e-05,0.000347502384101972,1.9832290893016323e-138
1132,droplet,3m,30m,male,Aldh1a2,-2.2807085514068604,1.0034635124611668e-05,2.0650934402510757e-06,6.42735103610903e-05,5.4001642495524506e-08
1131,droplet,3m,30m,male,Csrp1,-2.2810006141662598,0.00039225388900376856,8.070818876149133e-05,0.0005620882729999721,0.0
498,droplet,24m,30m,male,Pof1b,-2.2818732261657715,1.1130184248031583e-05,2.2887056729814503e-06,5.732569843530655e-05,5.1983652690579815e-12
124,facs,3m,24m,male,F8,-2.2831578254699707,1.960524605237879e-05,4.02784962716396e-06,0.00023415233590640128,3.1073801193265403e-12
497,droplet,24m,30m,male,Gsto1,-2.2836368083953857,0.0003595821326598525,7.385075150523335e-05,0.0009196311002597213,0.0
1129,droplet,3m,30m,male,Bmp7,-2.2840499877929688,1.3177958862797823e-05,2.7057051283918554e-06,4.548417200567201e-05,4.617737451091051e-18
123,facs,3m,24m,male,Atp1b2,-2.2840728759765625,4.768242433783598e-05,9.790025615075137e-06,0.00030859492835588753,2.394721000195161e-55
108,facs,3m,18m,male,Irx2,-2.284234046936035,1.3480625057127327e-05,2.7674959710566327e-06,7.727221236564219e-05,4.741546345571484e-15
28,facs,18m,24m,male,Fam25c,-2.284294605255127,3.2689174986444414e-05,6.710621164529584e-06,0.00030316365882754326,1.2207890717485282e-15
740,droplet,3m,24m,male,Cetn4,-2.284359931945801,9.758968189998996e-06,2.0032857719343156e-06,4.9934456910705194e-05,3.775825902247295e-08
629,droplet,3m,18m,male,Eln,-2.2868168354034424,0.00018806148727890104,3.853890666505322e-05,0.0007796158315613866,8.207806958339842e-144
739,droplet,3m,24m,male,C1qtnf6,-2.2869083881378174,1.5762254406581633e-05,3.229908543289639e-06,6.666723493253812e-05,2.075899569992037e-24
496,droplet,24m,30m,male,Esrp1,-2.2909560203552246,1.8068214558297768e-05,3.6920594084222103e-06,6.075088822399266e-05,6.9507156452371815e-37
1124,droplet,3m,30m,male,Arg1,-2.2910168170928955,1.3256859347166028e-05,2.7087924081570236e-06,0.00012392688950058073,1.0682072700938676e-09
738,droplet,3m,24m,male,Pde4dip,-2.29158353805542,2.731132735789288e-05,5.578370746661676e-06,8.606925257481635e-05,2.3743636144969874e-71
121,facs,3m,24m,male,Plekhh1,-2.2916111946105957,9.200829481414985e-06,1.8792435412251507e-06,5.76313141209539e-05,6.395352823082064e-06
737,droplet,3m,24m,male,Tril,-2.292572259902954,1.4167799236020073e-05,2.8918068437633337e-06,7.089499558787793e-05,1.2414793038791555e-18
1123,droplet,3m,30m,male,Zfp651,-2.2932584285736084,1.3171368664188776e-05,2.6871457521338016e-06,5.732149293180555e-05,4.2007295291054204e-17
736,droplet,3m,24m,male,Ctdspl,-2.295456647872925,4.451399217941798e-05,9.067658538697287e-06,0.00011004413681803271,9.468083928624442e-168
1122,droplet,3m,30m,male,Frzb,-2.295459747314453,2.1663145162165165e-05,4.412850557855563e-06,0.00011660875316010788,1.2739927448084442e-35
735,droplet,3m,24m,male,Itih4,-2.2960205078125,2.0027651771670207e-05,4.078110123373335e-06,0.00017925868451129645,1.9091193935005772e-16
734,droplet,3m,24m,male,Mfap2,-2.2976834774017334,5.14218227181118e-05,1.045865337800933e-05,0.00016173736366908997,1.4406518195353198e-155
1121,droplet,3m,30m,male,1810055G02Rik,-2.2981245517730713,3.1869469239609316e-05,6.4799301071616355e-06,8.656311547383666e-05,3.6326470445339255e-99
733,droplet,3m,24m,male,Fmo2,-2.2985408306121826,4.0660415834281594e-05,8.26498398964759e-06,0.00016500562196597457,2.843925385412188e-94
731,droplet,3m,24m,male,Gpx7,-2.300049066543579,3.896515045198612e-05,7.91211368778022e-06,0.00011264043860137463,4.770713676285436e-125
1120,droplet,3m,30m,male,Tgif2,-2.3010611534118652,1.4819590433035046e-05,3.007098484886228e-06,5.6736818805802613e-05,1.2481182671486906e-22
106,facs,3m,18m,female,Rag2,-2.3018312454223633,1.617859015823342e-05,3.281106501162867e-06,0.0001789192610885948,5.726423197327456e-09
730,droplet,3m,24m,male,Ltbp3,-2.3024115562438965,5.2821596909780055e-05,1.070820235327119e-05,0.00013003134517930448,6.759377941820134e-207
1119,droplet,3m,30m,male,Cxcl14,-2.303342819213867,0.0002721059136092663,5.512678762897849e-05,0.0010602858383208513,3.605500924855352e-162
1118,droplet,3m,30m,male,Chpf,-2.3033833503723145,4.424648068379611e-05,8.96377969183959e-06,0.00012072842218913138,3.935594533626322e-155
1117,droplet,3m,30m,male,Cbr3,-2.303637981414795,5.9120331570738927e-05,1.1974922927038278e-05,0.0001221024722326547,4.207945586174658e-272
1115,droplet,3m,30m,male,Gnmt,-2.30531907081604,3.974358332925476e-05,8.040754437388387e-06,0.00031748111359775066,8.883211753088518e-34
1114,droplet,3m,30m,male,Klhdc8b,-2.3055968284606934,1.7186368495458737e-05,3.476403890090296e-06,7.547677523689345e-05,1.623953507911677e-28
729,droplet,3m,24m,male,Cyp2c29,-2.305633544921875,2.0153600416961126e-05,4.076502591487952e-06,0.00023574412625748664,1.4671597404225159e-10
728,droplet,3m,24m,male,Pigr,-2.307523250579834,2.678289274626877e-05,5.410329322330654e-06,0.0002043215645244345,8.465596639139436e-29
623,droplet,3m,18m,male,Pam,-2.3088154792785645,0.0002811185840982944,5.673706255038269e-05,0.0006835677195340395,0.0
26,facs,18m,24m,male,Ccr9,-2.3109683990478516,4.710093344328925e-05,9.49202058109222e-06,0.00038243745802901685,1.0206193771192391e-23
1110,droplet,3m,30m,male,1190002N15Rik,-2.3110833168029785,4.182995326118544e-05,8.42911504150834e-06,0.00012447795597836375,2.0934928102711732e-135
104,facs,3m,18m,male,Sox2ot,-2.311838150024414,1.7641219528741203e-05,3.5530058539734455e-06,0.00010386639041826129,1.4814475636616958e-23
120,facs,3m,24m,male,Mapk8ip1,-2.313359260559082,1.2250196959939785e-05,2.4646337806188967e-06,5.335377500159666e-05,3.8662377530019736e-14
726,droplet,3m,24m,male,Olfml1,-2.316772937774658,1.3357917850953527e-05,2.6811462703335565e-06,6.311949255177751e-05,3.442239392836592e-17
493,droplet,24m,30m,male,Gjb2,-2.3170433044433594,2.0762248823302798e-05,4.166533017269103e-06,0.00011525307490956038,4.374796133076399e-40
103,facs,3m,18m,female,Dntt,-2.318859815597534,9.571129339747131e-05,1.9183013137080707e-05,0.0007559278747066855,5.549813066623087e-33
1105,droplet,3m,30m,male,Spry2,-2.3196136951446533,5.486287045641802e-05,1.0990189366566483e-05,0.000196552267880179,1.1760885911044647e-142
619,droplet,3m,18m,male,Bank1,-2.319706678390503,2.5637304133852012e-05,5.135361334396293e-06,0.0001226152671733871,1.367715485823606e-47
724,droplet,3m,24m,male,Mtap1a,-2.320568323135376,9.137826054939069e-06,1.829287725740869e-06,4.8662088374840096e-05,6.869719535330667e-07
102,facs,3m,18m,male,Olig2,-2.3214111328125,2.0222838429617696e-05,4.046016783831874e-06,0.00012978128506802022,3.691853835645235e-26
101,facs,3m,18m,male,Tmem229a,-2.3238730430603027,2.2562639060197398e-05,4.506448021857068e-06,0.00016621165559627116,1.8543523596042606e-26
1104,droplet,3m,30m,male,Nipal2,-2.324191093444824,1.4416787053050939e-05,2.878837449316052e-06,4.5146131014917046e-05,1.089294431541014e-22
1103,droplet,3m,30m,male,Id4,-2.3246865272521973,2.629569462442305e-05,5.249092282610945e-06,8.875549247022718e-05,9.960130990310448e-65
1102,droplet,3m,30m,male,Hspb6,-2.3250973224639893,2.9888409699196927e-05,5.964564024907304e-06,0.00017145856691058725,7.432094358661356e-48
1101,droplet,3m,30m,male,Emp2,-2.3257153034210205,0.00012738208170048892,2.5409624868188985e-05,0.00020576591487042606,0.0
1100,droplet,3m,30m,male,S100a16,-2.325866222381592,0.00041545520070940256,8.286453521577641e-05,0.0005667736986652017,0.0
1099,droplet,3m,30m,male,Srd5a1,-2.3270583152770996,1.1350300155754667e-05,2.2620015442953445e-06,4.714411261375062e-05,1.178024073853463e-12
617,droplet,3m,18m,female,Ckmt1,-2.327103614807129,2.3248545403475873e-05,4.6330578697961755e-06,8.98621219675988e-05,9.324648146224236e-50
616,droplet,3m,18m,male,Klra7,-2.32749605178833,1.5072875612531789e-05,3.0029625577299157e-06,0.00017161565483547747,3.6717490308056175e-09
721,droplet,3m,24m,male,Etv5,-2.3281500339508057,2.1587318769888952e-05,4.29888314101845e-06,8.77961574587971e-05,1.0199414728204175e-43
491,droplet,24m,30m,male,Sdc1,-2.328444004058838,9.673736349213868e-05,1.9260285625932738e-05,0.0002292119461344555,0.0
720,droplet,3m,24m,male,Rab11fip3,-2.328998565673828,9.455836334382184e-06,1.881920752566657e-06,5.763647277490236e-05,2.941176150767526e-07
719,droplet,3m,24m,male,Dusp18,-2.329123020172119,1.2185340892756358e-05,2.424943431833526e-06,5.849793888046406e-05,3.4162436373067014e-14
615,droplet,3m,18m,male,Klra18,-2.329169273376465,1.2821124983020127e-05,2.5513859327475075e-06,0.00014757990720681846,6.268241250345373e-07
614,droplet,3m,18m,male,Blk,-2.329493284225464,1.8690801880438812e-05,3.7186093777563656e-06,9.854743984760717e-05,1.8192370704197414e-28
718,droplet,3m,24m,male,9530091C08Rik,-2.3321006298065186,2.038030288531445e-05,4.04742058890406e-06,7.783397450111806e-05,4.227273446416355e-41
612,droplet,3m,18m,male,Lrp4,-2.3323965072631836,3.906154597643763e-05,7.755827027722262e-06,0.00018662840011529624,1.6011881459161334e-74
717,droplet,3m,24m,male,1190002N15Rik,-2.3326222896575928,4.182995326118544e-05,8.304204129672144e-06,0.00012447795597836375,1.650419117735557e-135
716,droplet,3m,24m,male,Aox3,-2.33280086517334,1.681936737440992e-05,3.3386165796400746e-06,8.40280408738181e-05,7.330616215665192e-26
1095,droplet,3m,30m,male,Dnmt3l,-2.3337554931640625,1.0829971870407462e-05,2.148309249605518e-06,5.165479888091795e-05,5.1036078920227604e-11
714,droplet,3m,24m,male,Vasn,-2.33475923538208,9.610399138182402e-05,1.90506070794072e-05,0.00022740446729585528,0.0
100,facs,3m,18m,male,Sema3d,-2.3365426063537598,1.3559815670305397e-05,2.684628725546645e-06,8.785979298409075e-05,1.1054031456833068e-14
713,droplet,3m,24m,male,Serpina3n,-2.338240623474121,7.346455822698772e-05,1.4527712664857972e-05,0.00026436912594363093,2.087762912307381e-165
99,facs,3m,18m,male,Mpl,-2.339799642562866,1.2531378160929307e-05,2.475419478287222e-06,0.0001093682658392936,3.051312760455628e-10
712,droplet,3m,24m,male,Mras,-2.33992338180542,2.0869720174232498e-05,4.1222033360099886e-06,7.838258898118511e-05,2.615235870672309e-43
489,droplet,24m,30m,male,Itpkc,-2.3403890132904053,3.5489003494149074e-05,7.007553904259112e-06,0.00012756155047100037,1.3813740211034542e-115
1092,droplet,3m,30m,male,Avpr1a,-2.3427789211273193,1.0803918485180475e-05,2.12977852243057e-06,5.7080051192315295e-05,2.0213131316600357e-10
97,facs,3m,18m,male,Sox8,-2.3440639972686768,1.5190605154202785e-05,2.9918610380264e-06,8.788720151642337e-05,8.86082742664349e-19
609,droplet,3m,18m,male,Limch1,-2.344343900680542,7.530672155553475e-05,1.4829138308414258e-05,0.0003016874543391168,3.630969124211635e-137
1091,droplet,3m,30m,male,Bmp3,-2.3444418907165527,9.6356479843962e-06,1.897288598229352e-06,4.863826325163245e-05,3.627262962670761e-08
710,droplet,3m,24m,male,E130203B14Rik,-2.3446168899536133,1.2001844879705459e-05,2.362913619435858e-06,6.16266333963722e-05,2.2631222988905267e-13
709,droplet,3m,24m,male,Hspb6,-2.3446919918060303,2.9888409699196927e-05,5.884101483388804e-06,0.00017145856691058725,7.724507884177435e-48
