,Unnamed: 0,index,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value,uniprot_mouse,uniprot_daphnia
16808,41947,1502,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,,Rqcd1,-3.3458986282348637,3.461501910351217e-05,3.404462631806382e-06,9.392404172103852e-05,5.898799330057624e-07,,
16809,30847,868,facs,3m,18m,male,Trachea,,smooth muscle cell of trachea,Psap,-3.3458800315856934,0.0009655561298131944,9.496580605627968e-05,0.0007485311361961068,2.7759216194534138e-12,Q61207,
16810,17330,2598,droplet,3m,30m,male,Spleen,,,Trem3,3.3458325862884517,4.40361009168555e-06,4.4771837565349415e-05,0.0001490228169132024,7.999047543957646e-80,Q9JKE1,
16811,29816,114,droplet,18m,21m,female,Marrow,,granulocytopoietic cell,A430084P05Rik,3.3457295894622803,2.737889417403494e-06,2.7834343200083825e-05,0.00010813687549671158,8.110474658626735e-06,,
16812,37005,1503,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,,Arsb,-3.345664024353028,6.361024861689657e-05,6.257226232264656e-06,0.00016497081378474832,9.654846613835626e-08,P50429,
16813,43040,2258,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Lrrn1,-3.3454620838165283,0.00021359544189181182,2.101393874909263e-05,0.00026870393776334817,9.66404157698067e-16,Q61809,
16814,38106,2259,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Tjp1,-3.345168352127075,4.3820487917400897e-05,4.3120230657223155e-06,7.828658272046596e-05,1.8685197566086208e-06,P39447,
16815,43160,1504,facs,3m,24m,male,Marrow,T-cells,,Fpr2,3.345158100128174,8.428919500147458e-06,8.565739699406551e-05,0.0003171210119035095,1.400269399142304e-09,O88536,
16816,3988,1563,droplet,3m,24m,male,Kidney,,,Kifap3,-3.34513521194458,3.617947004386224e-05,3.5602138268586714e-06,9.104933269554749e-05,1.5585918850438025e-25,P70188,
16817,11500,263,facs,18m,24m,male,Marrow,,,Eno3,3.3450939655303955,5.5499313020845875e-06,5.6397682783426724e-05,0.000319758546538651,1.0040592271636468e-18,P21550,
16818,13083,1210,droplet,3m,18m,male,Lung,,,Kcna2,-3.3450570106506348,2.758219125098549e-05,2.7143519218952856e-06,9.88711617537774e-05,2.9193052324101427e-20,P63141,
16819,3989,1564,droplet,3m,24m,male,Kidney,,,Sit1,3.3449296951293945,2.1434991595015163e-06,2.1779485905426558e-05,8.38667037896812e-05,2.7842142952538406e-24,Q8C503,
16820,17331,2599,droplet,3m,30m,male,Lung,,,March1,3.3448469638824463,3.1744873467687285e-06,3.2253210520138964e-05,9.597955067874865e-05,3.1727316270832656e-79,Q6NZQ8,
16821,21028,1788,droplet,24m,30m,male,Kidney,,,Tex2,3.3447360992431636,2.889834149755188e-06,2.935884003818501e-05,7.804901542840526e-05,2.711960132980525e-66,Q6ZPJ0,
16822,27422,210,droplet,3m,21m,female,Spleen,,T cell,N4bp2,-3.344587564468384,1.9273746147518978e-05,1.897338279377436e-06,7.703799929004163e-05,5.641483342427565e-06,,
16823,3990,1565,droplet,3m,24m,male,Bladder,,,Sparc,-3.3444395065307617,0.005111184436827898,0.000503205053973943,0.0066353161819279185,5.970288422075681e-194,P07214,
16824,17332,2600,droplet,3m,30m,male,Lung,,,Fsd1l,-3.3442199230194087,1.3115530236973427e-05,1.2914423450638424e-06,6.0218917496968054e-05,5.229323197964583e-08,Q8BYN5,
16825,3991,1566,droplet,3m,24m,male,Kidney,,,Tlr1,3.344113111495972,1.5530760038018343e-06,1.5771438484080136e-05,6.34565221844241e-05,1.7254592931109078e-18,Q9EPQ1,
16826,34424,304,facs,18m,24m,male,SCAT,Fat,mesenchymal stem cell of adipose,Uqcrb,-3.3439202308654785,0.00016265643353108317,1.6019572285586037e-05,0.0002960542042274028,1.4130432151128128e-08,Q9D855,
16827,21029,1789,droplet,24m,30m,male,Liver,,,Insig1,-3.343906879425049,0.0003960593021474778,3.900712908944115e-05,0.00043864626786671584,1.320413360382258e-13,Q8BGI3,
16828,25490,633,droplet,3m,30m,male,,,,Tstd1,3.3436353206634517,3.930690581910312e-06,3.990281038568355e-05,0.0001857327879406512,4.589602228854752e-165,,
16829,25491,634,droplet,3m,30m,male,,,,Sectm1b,3.343392372131348,1.313346047027153e-06,1.3330329238669948e-05,0.00010704922169679776,3.7698403850077907e-22,Q9JL59,
16830,27305,137,droplet,3m,18m,female,Spleen,,T cell,Sdcbp2,3.343257427215576,6.605791440961184e-06,6.704180123051628e-05,0.00014920716057531536,5.147336102312147e-16,Q99JZ0,
16831,34965,317,facs,3m,18m,female,Marrow,Granulocytes,,Thbs1,-3.3430483341217037,0.000451014144346118,4.4445961975725374e-05,0.0009004156454466283,2.0406259115776686e-12,P35441,
16832,3992,1567,droplet,3m,24m,male,Kidney,,,Cask,-3.3429150581359863,1.6265435988316312e-05,1.603052737664257e-06,5.6488159316359095e-05,3.6224107994528973e-09,O70589,
16833,42447,2260,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,medium spiny neuron,Gadd45a,3.342893362045288,8.84214387042448e-06,8.97157660801895e-05,3.624054079409689e-05,1.823421260764659e-43,P48316,
16834,9617,394,facs,3m,24m,male,SCAT,,,A130040M12Rik,3.3427639007568364,5.178705578146037e-06,5.254042116575874e-05,0.0001640785048948601,7.365316540521837e-14,,
16835,43041,2261,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Ppap2b,-3.342669010162353,0.00012804388825315982,1.2621623682207428e-05,0.00017718716117087752,3.2939032376514984e-08,,
16836,6518,1273,facs,3m,18m,female,Liver,,,Abcb11,-3.342613697052002,0.00018450169591233132,1.8187512978329323e-05,0.00019038723257835957,3.114258046778493e-20,Q9QY30,
16837,28987,2262,facs,3m,24m,male,Trachea,,chondrocyte,Rps29,-3.342551946640014,0.00011290227848803623,1.112997779273428e-05,6.568355456693098e-05,3.046923127574637e-41,P62274,
16838,21030,1790,droplet,24m,30m,male,Kidney,,,Tlr12,3.3423285484313965,1.549999296912574e-06,1.57207359734457e-05,5.942409188719466e-05,1.6406454747051832e-22,Q6QNU9,
16839,21031,1791,droplet,24m,30m,male,Kidney,,,Gm19897,-3.342235565185547,1.2398558283166494e-05,1.2225249292896478e-06,5.965150921838358e-05,1.1312886385548303e-12,,
16840,17333,2601,droplet,3m,30m,male,Liver,,,Slc35e2,-3.34216856956482,3.7397774576675154e-05,3.687675189212314e-06,9.134012361755596e-05,2.662859168824768e-09,,
16841,17334,2602,droplet,3m,30m,male,Liver,,,Adrbk2,3.3421535491943364,3.347754045535112e-06,3.3950185752473765e-05,7.499273488065228e-05,3.494984867903755e-35,Q3UYH7,E9G660
16842,32649,2263,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Serinc3,-3.3421137332916264,4.758631621371024e-05,4.6925133574404745e-06,5.77501705265604e-05,1.997932764816091e-29,Q9QZI9,E9GGM1
16843,11501,264,facs,18m,24m,male,BAT,,,Gsto1,3.342026710510254,4.303409514250234e-05,0.0004363781190477312,0.0013912555295974016,7.706138189931414e-11,O09131,
16844,17335,2603,droplet,3m,30m,male,Liver,,,Cryz,-3.3419628143310547,7.035789894871414e-05,6.938757906027603e-06,0.0001246964675374329,2.5379417442058424e-21,P47199,
16845,21032,1792,droplet,24m,30m,male,Kidney,,,Gpr171,-3.3417873382568364,8.427297143498436e-05,8.31208672025241e-06,0.0001861348137026653,9.660585522007574e-158,Q8BG55,
16846,17336,2604,droplet,3m,30m,male,Lung,,,Tacc2,-3.3417205810546875,2.726078855630476e-05,2.6889340460911626e-06,8.608905773144215e-05,1.6225691737681043e-26,Q9JJG0,
16847,3993,1568,droplet,3m,24m,male,Kidney,,,Arhgap5,-3.3416616916656494,8.446639549219981e-05,8.331889148394113e-06,0.00014845633995719254,7.949226095338404e-61,P97393,
16848,28630,305,facs,18m,24m,male,Bladder,,bladder urothelial cell,Cav2,-3.34126877784729,0.00010801242024172096,1.065740616468247e-05,0.0002223673218395561,4.739402732003615e-08,Q9WVC3,
16849,34640,2264,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,mesenchymal stem cell,Col6a2,-3.34119176864624,0.002905327593907714,0.00028667922015301883,0.0020240643061697483,1.4531068657408675e-43,Q02788,
16850,9618,395,facs,3m,24m,male,Brain_Non-Myeloid,,,Cpm,-3.341191291809082,8.751946734264493e-05,8.635864105599467e-06,0.00017099009710364044,6.153421177024248e-83,Q80V42,E9FQZ2
16851,13084,1211,droplet,3m,18m,male,Lung,,,Reck,-3.3409395217895512,5.5345855798805126e-05,5.462129593070131e-06,0.00014653684047516435,3.932415263123674e-45,Q9Z0J1,
16852,39953,869,facs,3m,18m,male,Diaphragm,Limb_Muscle,macrophage,Ran,3.3409299850463867,8.000330853974447e-05,0.0008106400491669773,0.0006801796844229102,7.815079719698467e-06,P62827,
16853,17337,2605,droplet,3m,30m,male,Lung,,,Tfpi,-3.3409082889556885,5.422641334007494e-05,5.3517674132308466e-06,0.00012668257113546133,4.50806694683112e-59,O54819,
16854,3994,1569,droplet,3m,24m,male,Spleen,,,Nfe2,3.340876340866089,3.4016954941762383e-06,3.446668415563181e-05,0.0001175823053927161,6.610880531842558e-41,Q07279,
16855,17338,2606,droplet,3m,30m,male,Lung,,,Calcrl,3.3407909870147705,9.528214832243975e-06,9.65361323324032e-05,0.0004348195216152817,6.957947906104421e-78,Q9R1W5,
16856,17339,2607,droplet,3m,30m,male,Liver,,,Tex2,-3.340692043304444,8.237532892962918e-05,8.131086360663176e-06,0.00015991697728168217,1.6859804571071165e-17,Q6ZPJ0,
16857,35763,1506,facs,3m,24m,male,Liver,Hepatocytes,,Atp5j2,-3.340514659881592,0.00023843679809942842,2.353846502956003e-05,0.0001697433035587892,3.0506759718112e-56,,
16858,9619,396,facs,3m,24m,male,Liver,,,1100001G20Rik,-3.340508460998535,0.0002952023642137647,2.9142482162569646e-05,0.0005917150992900133,2.9878512355827167e-21,,
16859,14538,45,droplet,18m,21m,female,Pancreas,,,Cpa2,3.3404636383056636,0.00012248086568433791,0.001240646350197494,0.00343333394266665,1.9800518620058768e-26,Q504N0,
16860,23285,377,droplet,3m,18m,male,,,,Kcna5,3.3403658866882324,1.26701888802927e-06,1.2833163054892792e-05,8.588872879045084e-05,4.755349933277938e-18,Q61762,
16861,6519,1274,facs,3m,18m,female,Liver,,,Mkrn1,3.3403654098510738,9.236019650415983e-06,9.354812209494412e-05,0.0002714125730562955,2.210265351012148e-07,Q9QXP6,
16862,33523,115,droplet,18m,21m,female,Pancreas,Endocrine,pancreatic B cell,Gp2,3.3399534225463867,2.084905190713471e-06,2.1111187379574407e-05,7.729310891591012e-05,4.6689385682905344e-06,Q9D733,
16863,6520,1275,facs,3m,18m,female,Liver,,,Leap2,-3.339792966842652,9.533192496746778e-05,9.415870408702176e-06,0.00014851614832878113,9.603685706172457e-08,Q91V13,
16864,41286,318,facs,3m,18m,female,Heart,RV,,Bambi,-3.3397464752197266,0.0001303225144511089,1.2872283150500152e-05,0.00034668834996409714,3.997176005187977e-08,Q9D0L6,E9HPX6
16865,30792,138,droplet,3m,18m,female,Marrow,,promonocyte,Dusp2,-3.3396248817443848,4.63744618173223e-05,4.580907443596517e-06,8.77513739396818e-05,3.8277578210967853e-07,Q05922,
16866,21033,1793,droplet,24m,30m,male,Kidney,,,Stard10,3.3394272327423096,2.32900583796436e-05,0.00023574275837745517,0.0002905465953517705,0.0,Q9JMD3,
16867,13085,1212,droplet,3m,18m,female,Limb_Muscle,,,Ptpn22,-3.3392977714538574,1.1336842362652533e-05,1.1201159395568536e-06,6.001819929224438e-05,1.4971419664824899e-06,P29352,
16868,978,1507,facs,3m,24m,male,Bladder,,,Lsamp,-3.3392543792724614,3.2439507776871324e-05,3.20522394758882e-06,9.31708054849878e-05,3.79522948186861e-12,Q8BLK3,
16869,33579,306,facs,18m,24m,male,Pancreas,Endocrine,pancreatic D cell,Sec61g,-3.33923864364624,0.00012486039486248046,1.2337117368588224e-05,5.1246759539935745e-05,9.29131459449869e-17,P60060,
16870,17340,2608,droplet,3m,30m,male,Lung,,,Cx3cr1,3.339233875274658,1.5218720363918692e-05,0.00015402375720441341,0.0002534739614930004,0.0,Q9Z0D9,
16871,1710,232,facs,18m,24m,male,Trachea,,,Ndufa3,-3.339181661605835,8.657338912598789e-05,8.554418855055701e-06,0.00014151599316392094,8.012175246106628e-18,Q9CQ91,
16872,32415,2265,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,endothelial cell,Sh2d3c,-3.339095115661621,0.0002890286268666386,2.8560974897118285e-05,0.00032863515662029386,2.585884109548857e-07,Q9QZS8,
16873,32650,2266,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Ugp2,-3.339024305343628,5.348203558241949e-05,5.285199222271331e-06,9.833576041273771e-05,3.620097723590111e-16,Q91ZJ5,E9HJZ1
16874,6521,1276,facs,3m,18m,female,Liver,,,Zmiz1,3.338974952697754,5.436055744212354e-06,5.5006697948556387e-05,0.0001551495079183951,6.752869128856748e-08,Q6P1E1,
16875,3995,1570,droplet,3m,24m,male,Kidney,,,Sytl2,-3.3389227390289307,1.8593078493722714e-05,1.837533091020305e-06,7.128206925699487e-05,4.6137887438565635e-08,Q99N50,
16876,23286,378,droplet,3m,18m,male,,,,Notum,-3.338905334472656,4.4263997551752254e-05,4.374615400593029e-06,0.0001839723263401538,2.3549360943320555e-129,Q8R116,E9H1P4
16877,33798,2267,facs,3m,24m,male,Pancreas,Exocrine,pancreatic ductal cell,Atp11a,-3.3383381366729736,0.00019211407925467938,1.899412200145889e-05,0.00022087068646214902,1.68858581542734e-07,P98197,
16878,21034,1794,droplet,24m,30m,male,Kidney,,,9030617O03Rik,3.3383302688598637,3.7119602893653787e-06,3.754403951461427e-05,9.644632518757136e-05,1.9288570339239682e-86,,
16879,9620,398,facs,3m,24m,male,MAT,,,Egflam,-3.338186502456665,6.28142079222016e-05,6.211028903635452e-06,0.0001737623242661357,2.0548147701699648e-10,Q4VBE4,
16880,27012,211,droplet,3m,21m,female,Spleen,,B cell,Spn,3.3378329277038574,7.82188362791203e-06,7.908593397587538e-05,0.00017091465997509658,5.155887366294366e-128,P15702,
16881,23287,379,droplet,3m,18m,male,,,,Lilrb3,3.3376450538635254,9.273631803807802e-06,9.375214722240344e-05,0.00020507453882601112,0.0,P97484,
16882,13086,1213,droplet,3m,18m,female,Liver,,,Ptgs1,3.3376224040985107,1.813663038774393e-05,0.00018335007189307362,0.0003206412075087428,1.931796463575461e-30,P22437,E9G479
16883,21035,1795,droplet,24m,30m,male,Kidney,,,Crls1,3.337412118911743,3.120329211014905e-06,3.1539999326923855e-05,7.99134504632093e-05,3.117153629627476e-75,Q80ZM8,E9FX70
16884,24214,371,droplet,3m,24m,male,,,,Sod3,-3.3373401165008545,0.00022616550268139693,2.2376225388143208e-05,0.0006817893008701503,0.0,O09164,E9FXW0
16885,6522,1277,facs,3m,18m,male,Lung,,,Col5a2,-3.3372933864593506,0.00013389289961196482,1.3247444258013275e-05,0.0003355398657731712,2.410966934462991e-14,Q3U962,
16886,37006,1509,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,,Gmps,-3.3372075557708736,5.9239140682620934e-05,5.861504632775905e-06,0.00015176129818428308,5.670134061289317e-11,Q3THK7,
16887,25492,635,droplet,3m,30m,male,,,,Tal1,3.3370614051818848,1.8745051875157517e-06,1.8942722817882892e-05,8.608323696535079e-05,4.5657999407909526e-51,P22091,
16888,32002,1510,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,,AI464131,-3.336744785308838,7.985431147972122e-05,7.90383910498349e-06,0.0002732226857915521,2.3246915190198614e-08,,
16889,21036,1796,droplet,24m,30m,male,Liver,,,Ryr1,3.33624529838562,7.329627806029747e-06,7.402729534078391e-05,8.19854103610851e-05,1.8174592942971414e-88,E9PZQ0,
16890,17341,2609,droplet,3m,30m,male,Liver,,,Tpd52,3.3362429141998287,1.9005399735760875e-05,0.0001919491623993963,0.00015639544290024787,1.56565237e-315,Q62393,
16891,21037,1797,droplet,24m,30m,male,Kidney,,,2010001M09Rik,-3.3361845016479488,0.0006303755799308419,6.241770461201668e-05,0.001481573679484427,1.8462831430450664e-148,,
16892,6523,1278,facs,3m,18m,female,Marrow,,,Cd5,3.336098909378052,4.1456310100329566e-06,4.186552541796118e-05,0.0002402633108431473,4.9415791495678796e-09,P13379,
16893,33832,2268,facs,3m,24m,male,Pancreas,Exocrine,pancreatic stellate cell,Abhd16a,3.3359491825103764,6.186101381899789e-05,0.0006246515549719334,0.00012336914369370788,6.515167098535252e-09,Q9Z1Q2,E9HTI8
16894,34641,2269,facs,3m,24m,male,Limb_Muscle,ForelimbandHindlimb,mesenchymal stem cell,D0H4S114,-3.3356833457946777,0.00027923850575461984,2.7658876206260168e-05,0.0004031870048493147,2.5692540077689465e-07,,
16895,22537,16,facs,3m,18m,male,,,,Chodl,-3.3356378078460693,3.9359449147013954e-05,3.898718205164187e-06,0.0003164966474287212,4.08032521431012e-49,Q9CXM0,
16896,35299,870,facs,3m,18m,male,Marrow,Granulocytes,granulocytopoietic cell,Serinc3,-3.3355634212493896,0.00011581500439206138,1.1472555343061686e-05,0.00012774761125911027,3.852716606687246e-17,Q9QZI9,E9GGM1
16897,6524,1279,facs,3m,18m,male,Aorta,,,Kdelr3,3.3354594707489014,2.7930105716222894e-05,0.0002819330256897956,0.0003817507822532207,6.126554274922703e-11,Q8R1L4,
16898,3996,1571,droplet,3m,24m,male,Kidney,,,Atp2a2,-3.3354005813598637,0.000174509288626723,1.7288723029196262e-05,0.00023051882453728467,1.642852106814845e-114,O55143,
16899,21038,1798,droplet,24m,30m,male,Kidney,,,Itgb5,3.3353488445281982,6.042367658665171e-06,6.0988400946371264e-05,0.00013844120257999748,1.572059271789814e-135,O70309,
16900,21039,1799,droplet,24m,30m,male,Kidney,,,S1pr4,-3.3352692127227783,9.569126268615946e-05,9.481043889536522e-06,0.00018339262169320136,9.26974399693258e-211,Q9Z0L1,
16901,3997,1572,droplet,3m,24m,male,Kidney,,,Dag1,-3.3350543975830083,2.1877385734114803e-05,2.167922957596602e-06,7.047675171634182e-05,8.548493699732814e-13,Q62165,
16902,42448,2270,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,medium spiny neuron,Secisbp2l,-3.3349926471710205,0.00017853204917628318,1.76922603714047e-05,0.00015607559180352837,4.4802965706018925e-06,Q6A098,
16903,28269,871,facs,3m,18m,male,Bladder,,bladder cell,Gpc3,-3.3349895477294917,0.00015930164954625067,1.578658884682227e-05,0.0003248587890993804,1.4005039525186876e-15,Q8CFZ4,
16904,6525,1280,facs,3m,18m,male,Thymus,,,Tmem176a,3.334829092025757,2.741592652455438e-05,0.00027662189677357674,0.0009122822666540742,3.0782556257655115e-07,Q9DCS1,
16905,41948,1511,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,,Plxnb3,-3.334712266921997,5.099926784168929e-05,5.054933353676461e-06,0.00010403463238617404,7.428003019644394e-11,Q9QY40,
16906,138,320,facs,3m,18m,male,Trachea,,,Rasip1,-3.3345913887023926,9.87679450190626e-05,9.79047854343662e-06,0.00033996812999248505,2.8363273646409062e-06,Q3U0S6,
16907,1711,233,facs,18m,24m,male,Skin,,,Mtmr2,-3.334462404251098,0.00010385489440523088,1.0295649190084076e-05,0.00019042845815420148,3.6314531469801617e-19,Q9Z2D1,
16908,34324,2271,facs,3m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Col4a3,-3.334380626678467,0.00010498634946998207,1.0408406524220482e-05,0.000243406422669068,2.0828253605179982e-09,Q9QZS0,
16909,14539,46,droplet,18m,21m,female,Liver,,,Oas3,-3.334325790405273,3.416645267861895e-05,3.3874091514007887e-06,0.00010044878581538796,7.068813752855565e-07,Q8VI93,
16910,38107,2272,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Magi2,-3.334156036376953,4.867084135184996e-05,4.8260058065352496e-06,9.23129846341908e-05,7.761649364382769e-06,Q9WVQ1,
16911,33758,872,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Glipr1,3.3341155052185063,2.048069836746436e-05,0.0002065444568870589,4.3651034502545365e-05,5.674877449546792e-07,Q9CWG1,
16912,36113,2273,facs,3m,24m,male,Liver,Hepatocytes,hepatocyte,Atp5j2,-3.334052085876465,0.00023980712285265326,2.378002682235092e-05,0.00016926240641623735,1.5182547352853265e-56,,
16913,979,1512,facs,3m,24m,male,Trachea,,,Cd3g,3.333939790725708,1.6050575140980072e-05,0.00016184771084226668,0.0006130465189926326,5.820933204424652e-08,P11942,
16914,11502,266,facs,18m,24m,male,Aorta,,,Ccdc80,-3.333939552307129,0.0009469413780607283,9.390902414452285e-05,0.0014968875329941511,2.7420963036807784e-06,Q8R2G6,
16915,35105,1513,facs,3m,24m,male,Marrow,Granulocytes,,Tmem176a,3.333871603012085,1.4735377590113785e-05,0.00014857872156426308,0.0006944376509636642,6.731408735743948e-06,Q9DCS1,
16916,3998,1573,droplet,3m,24m,male,Kidney,,,Osbpl3,-3.3337905406951904,3.868174462695606e-05,3.836497853626497e-06,9.39378805924207e-05,9.745604623210706e-28,Q9DBS9,
16917,3999,1574,droplet,3m,24m,male,Kidney,,,Slco3a1,-3.3335480690002437,8.927426097216085e-05,8.85580993781332e-06,0.00015885794709902257,1.0179339998382587e-59,Q8R3L5,
16918,29855,873,facs,3m,18m,male,Tongue,,keratinocyte,Fam115c,-3.3334772586822514,5.227196015766822e-05,5.185517238714965e-06,0.00010481961362529546,4.4654321404370916e-07,,
16919,17342,2610,droplet,3m,30m,male,Liver,,,Ddit3,3.3334662914276123,8.635631274955813e-06,8.704973879503086e-05,0.00011348138650646433,4.1163251093505166e-125,P35639,
16920,34163,874,facs,3m,18m,male,GAT,Fat,mesenchymal stem cell of adipose,Icosl,-3.3333559036254883,2.5772989829420112e-05,2.5569636363798054e-06,5.84800545766484e-05,7.999193803925412e-08,,
16921,33165,321,facs,3m,18m,male,Pancreas,Endocrine,,Myo1b,-3.3331422805786133,7.343051402131096e-05,7.2861935223045285e-06,0.00013764244795311242,2.55428660982607e-22,P46735,
16922,27013,212,droplet,3m,21m,female,Spleen,,B cell,Fcer1g,3.3331327438354488,1.3329451576282734e-05,0.00013433379353955388,0.0003785326262004674,2.2901501110867608e-82,P20491,
16923,28054,307,facs,18m,24m,male,Skin,,basal cell of epidermis,Sept2,3.333035707473755,2.5881798137561415e-05,0.000260818371316418,0.0003367296885699034,2.0816754068681827e-25,,
16924,9621,400,facs,3m,24m,male,Brain_Non-Myeloid,,,Nxt2,-3.3330080509185787,6.573569407919423e-05,6.5232766246481324e-06,0.000143365454277955,1.6813980910904942e-58,Q3UNA4,
16925,38108,2274,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Usp30,-3.3330004215240483,9.930948726832868e-05,9.855021744442638e-06,0.00016472025890834632,1.1668804816337376e-11,Q3UN04,E9G0U3
16926,26579,385,droplet,24m,30m,male,,,,Kcnk7,-3.332902669906616,7.564556653960608e-06,7.507222221647679e-07,3.318865492474288e-05,2.7510384837163285e-06,Q9Z2T1,
16927,29601,139,droplet,3m,18m,female,Marrow,,granulocyte,Specc1,-3.332838535308838,6.17218465777114e-05,6.125682375568431e-06,0.00014449830632656813,1.7020300192869467e-16,Q5SXY1,
16928,6526,1282,facs,3m,18m,female,Liver,,,Il6st,3.3328182697296143,1.8015891328104768e-05,0.0001815240102587268,0.00042812060564756393,6.703022575772944e-10,Q00560,
16929,41949,1514,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,,Snx5,-3.332680940628052,8.606478513684124e-05,8.542569048586302e-06,0.00014539119729306552,1.6833624859192605e-23,Q9D8U8,E9FXG0
16930,26758,875,facs,3m,18m,male,Spleen,,B cell,Nptn,-3.3326139450073238,6.429437780752778e-05,6.381990260706516e-06,0.00022805649496149272,7.424755589940009e-07,P97300,
16931,13087,1214,droplet,3m,18m,male,Bladder,,,Sdpr,-3.332451581954956,3.874714457197115e-05,3.846552772301948e-06,0.00012055747356498614,6.018087566385781e-26,,
16932,13088,1215,droplet,3m,18m,male,Lung,,,Col18a1,-3.3323595523834233,4.935590550303459e-05,4.9000318540493035e-06,0.00012093886471120639,1.709810649486421e-49,P39061,
16933,30334,140,droplet,3m,18m,female,Marrow,,macrophage,Klf6,-3.332270383834839,0.0001519326324341819,1.5084734513948206e-05,0.00014450290473178032,2.402210103869032e-15,O08584,
16934,13089,1216,droplet,3m,18m,male,Lung,,,R74862,-3.332226276397705,1.4082815141591709e-05,1.3982637483422877e-06,6.167719402583316e-05,5.994945553994429e-09,,
16935,980,1515,facs,3m,24m,male,Trachea,,,Cav2,-3.3322126865386963,0.00010426126391394064,1.0352065146435052e-05,0.00024063582532107833,1.5909078236204313e-19,Q9WVC3,
16936,42329,2275,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,endothelial cell,H2-K1,3.332205057144165,0.0008544821757823229,0.008605907671153545,0.0040898225270211705,1.0465289973125838e-11,P03991,
16937,9622,402,facs,3m,24m,male,Lung,,,Mamdc2,-3.332141876220703,0.0001677952095633373,1.6661144400131892e-05,0.0004954273463226856,1.4656760422113875e-09,Q8CG85,
16938,43161,1516,facs,3m,24m,male,Marrow,T-cells,,Dr1,-3.332075595855713,4.37892485933844e-05,4.3482314140419476e-06,0.00013787331408821044,1.4695050499261838e-07,Q91WV0,E9GFZ4
16939,30396,204,droplet,3m,24m,male,Kidney,,macrophage,H2-Ab1,-3.3319034576416016,0.02296119369566441,0.002280297921970486,0.00932448823004961,1.8082241964068358e-78,P06345,
16940,40912,322,facs,3m,18m,male,Heart,RA,,Thbs2,-3.3318607807159424,8.356932085007429e-05,8.299592991534155e-06,0.00020589240011759105,1.0632950465275147e-09,Q03350,
16941,31538,876,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Mesdc1,-3.331806182861328,1.7512054910184816e-05,1.7392550262229634e-06,2.3956989025464278e-05,2.6388982804090145e-07,,
16942,31851,2276,facs,3m,24m,male,Brain_Myeloid,Cerebellum,macrophage,Tmsb10,3.3316516876220703,1.5021665603853762e-05,0.0001512325252406299,0.0002193043765146285,6.411714811558969e-06,Q6ZWY8,
16943,17343,2611,droplet,3m,30m,male,Lung,,,Emr1,3.331608772277832,8.94225468073273e-06,9.002461592899635e-05,0.0001723059976939112,7.389921833841417e-273,,
16944,17344,2612,droplet,3m,30m,male,Lung,,,Lpxn,3.3315725326538086,3.865019152726745e-06,3.8909442082513124e-05,0.00010192191984970124,1.5295419062787686e-107,Q99N69,
16945,4000,1575,droplet,3m,24m,male,Kidney,,,Pyhin1,3.331441640853882,8.861718924890738e-06,8.920350228436291e-05,0.00017646233027335256,7.716001612592279e-158,Q8BV49,
16946,30397,205,droplet,3m,24m,male,Kidney,,macrophage,Gda,3.331413745880127,1.693672493274789e-05,0.00017048451991286131,0.0002412351896055043,4.6090206719856765e-14,Q9R111,
16947,17345,2613,droplet,3m,30m,male,Lung,,,Esam,3.3314135074615483,5.10991003466188e-06,5.143618182046339e-05,0.0002445581485517323,1.1518690331847998e-60,Q925F2,
16948,43704,2277,facs,3m,24m,male,Marrow,T-cells,immature B cell,Serinc3,-3.33138108253479,0.0007714537205174565,7.664154691156e-05,0.0005223581683821976,3.204415466047768e-18,Q9QZI9,E9GGM1
16949,32651,2278,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Zfyve27,-3.331288576126098,5.102432260173373e-05,5.0694329729594764e-06,0.0001131518802139908,2.3316279557636376e-06,Q3TXX3,
